0.875	0.00000145	6.90301600
0.876	0.00000137	6.91575400
0.877	0.00000131	6.92850500
0.878	0.00000126	6.94126700
0.879	0.00000121	6.95404000
0.880	0.00000116	6.96682600
0.881	0.00000110	6.97962300
0.882	0.00000105	6.99243200
0.883	0.00000100	7.00525300
0.884	0.00000094	7.01808500
0.885	0.00000089	7.03092900
0.886	0.00000084	7.04378500
0.887	0.00000078	7.05665300
0.888	0.00000074	7.06953200
0.889	0.00000071	7.08242400
0.890	0.00000068	7.09532600
0.891	0.00000065	7.10824100
0.892	0.00000063	7.12116700
0.893	0.00000060	7.13410600
0.894	0.00000057	7.14705500
0.895	0.00000054	7.16001700
0.896	0.00000051	7.17299000
0.897	0.00000048	7.18597600
0.898	0.00000045	7.19897200
0.899	0.00000042	7.21198100
0.900	0.00000040	7.22500100
0.901	0.00000039	7.23803300
0.902	0.00000037	7.25107700
0.903	0.00000035	7.26413300
0.904	0.00000034	7.27720000
0.905	0.00000032	7.29027900
0.906	0.00000030	7.30337000
0.907	0.00000029	7.31647200
0.908	0.00000027	7.32958700
0.909	0.00000025	7.34271300
0.910	0.00000024	7.35585100
0.911	0.00000022	7.36900000
0.912	0.00000022	7.38216100
0.913	0.00000021	7.39533400
0.914	0.00000020	7.40851900
0.915	0.00000019	7.42171500
0.916	0.00000018	7.43492400
0.917	0.00000017	7.44814400
0.918	0.00000016	7.46137500
0.919	0.00000015	7.47461900
0.920	0.00000014	7.48787400
0.921	0.00000013	7.50114100
0.922	0.00000013	7.51442000
0.923	0.00000012	7.52771000
0.924	0.00000011	7.54101200
0.925	0.00000011	7.55432600
0.926	0.00000010	7.56765200
0.927	0.00000010	7.58098900
0.928	0.00000009	7.59433800
0.929	0.00000009	7.60769900
0.930	0.00000008	7.62107200
0.931	0.00000008	7.63445600
0.932	0.00000007	7.64785200
0.933	0.00000007	7.66126000
0.934	0.00000007	7.67468000
0.935	0.00000006	7.68811100
0.936	0.00000006	7.70155400
0.937	0.00000006	7.71500900
0.938	0.00000005	7.72847500
0.939	0.00000005	7.74195400
0.940	0.00000005	7.75544400
0.941	0.00000004	7.76894500
0.942	0.00000004	7.78245900
0.943	0.00000004	7.79598400
0.944	0.00000004	7.80952100
0.945	0.00000003	7.82307000
0.946	0.00000003	7.83663000
0.947	0.00000003	7.85020300
0.948	0.00000003	7.86378700
0.949	0.00000003	7.87738200
0.950	0.00000003	7.89099000
0.951	0.00000002	7.90460900
0.952	0.00000002	7.91824000
0.953	0.00000002	7.93188300
0.954	0.00000002	7.94553700
0.955	0.00000002	7.95920300
0.956	0.00000002	7.97288100
0.957	0.00000002	7.98657100
0.958	0.00000002	8.00027200
0.959	0.00000002	8.01398600
0.960	0.00000001	8.02771000
0.961	0.00000001	8.04144700
0.962	0.00000001	8.05519500
0.963	0.00000001	8.06895600
0.964	0.00000001	8.08272700
0.965	0.00000001	8.09651100
0.966	0.00000001	8.11030600
0.967	0.00000001	8.12411300
0.968	0.00000001	8.13793200
0.969	0.00000001	8.15176300
0.970	0.00000001	8.16560500
0.971	0.00000001	8.17945900
0.972	0.00000001	8.19332500
0.973	0.00000001	8.20720300
0.974	0.00000001	8.22109200
0.975	0.00000001	8.23499300
0.976	0.00000001	8.24890600
0.977	0.00000001	8.26283000
0.978	0.00000000	8.27676700
0.979	0.00000000	8.29071500
0.980	0.00000000	8.30467400
0.981	0.00000000	8.31864600
0.982	0.00000000	8.33262900
0.983	0.00000000	8.34662400
0.984	0.00000000	8.36063100
0.985	0.00000000	8.37464900
0.986	0.00000000	8.38867900
0.987	0.00000000	8.40272100
0.988	0.00000000	8.41677500
0.989	0.00000000	8.43084000
0.990	0.00000000	8.44491800
0.991	0.00000000	8.45900700
0.992	0.00000000	8.47310700
0.993	0.00000000	8.48722000
0.994	0.00000000	8.50134400
0.995	0.00000000	8.51548000
0.996	0.00000000	8.52962700
0.997	0.00000000	8.54378700
0.998	0.00000000	8.55795800
0.999	0.00000000	8.57214100
1.000	0.00000000	8.58633500
